source_sheet,source_row,target_year,jenis,nama_paket_source,sub_source,effective_pagu,existing_id,target_anggaran_id,package_action,road_match_status,matched_spasial_ref,matched_spasial_nama,match_score,match_method,second_best_score,notes,database_status
REKONSILIASI_APBDP_2026,140,2026,PHYSICAL,Pelebaran Ruas Jalan Sungai Raya   Selatan – Sarang Halang Kec. Sungai Raya,0068 – Pelebaran Jalan Menuju   Standar,1974858000,d1496233-a488-490a-80cb-7ea459c50b37,,REVIEW,EXACT,ruas_046,Sungai Raya Selatan - Sarang Halang,1,exact_normalized,0.6107,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,141,2026,PHYSICAL,Pelebaran Ruas Jalan Tajun –   SP.3 Muara Paring Agung Kec. Sungai Raya,0068 – Pelebaran Jalan Menuju   Standar,3517176000,e4ab4d72-0551-4942-ad08-a367ace5b8fe,,REVIEW,EXACT,ruas_052,Tajun - SP.3 Muara Paring Agung,1,exact_normalized,0.86,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,142,2026,PHYSICAL,Pelebaran Ruas Jalan Loklahung –   Malaris Kec. Loksado,0068 – Pelebaran Jalan Menuju   Standar,234440000,,27e23bac-87af-4695-b89d-6fa2f8ed2d34,EXISTING,EXACT,ruas_231,Loklahung - Malaris,1,exact_normalized,0.4929,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,143,2026,PHYSICAL,Pelebaran Ruas Jalan Datar   Belimbing – Muara Kitar Kec. Loksado,0068 – Pelebaran Jalan Menuju   Standar,234440000,,a6e7f0f5-7342-4eb6-aae3-23f3ac6e0d71,EXISTING,EXACT,ruas_242,Jl. Datar Belimbing - Muara Kitar,1,exact_normalized,0.5154,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,144,2026,PHYSICAL,Pelebaran Ruas Jalan Simpang   Hamalau – Teluk Pinang dan Teluk Pinang – Pahampangan Utara Kec. Sungai Raya,0068 – Pelebaran Jalan Menuju   Standar,1805584000,cef06f26-e995-489f-82a6-5cf1a4c3cf99,,REVIEW,REVIEW,,,,,0.98,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket mengindikasikan lebih dari satu ruas; tidak memilih satu ruas secara otomatis.,AVAILABLE
REKONSILIASI_APBDP_2026,145,2026,PHYSICAL,Pelebaran Ruas Jalan Batang   Kulur Kanan – Sarangan Kec. Sungai Raya,0068 – Pelebaran Jalan Menuju   Standar,1628400000,,fd3f428c-2c26-447e-a803-fca627ade902,EXISTING,EXACT,ruas_014,Batang Kulur Kanan - Sarangan,1,exact_normalized,0.6866,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,146,2026,PHYSICAL,Pelebaran Ruas Jalan Simpang   Malutu – Tambak Kec. Padang Batung,0068 – Pelebaran Jalan Menuju   Standar,2124357000,9ce0fed4-c67b-48db-a00b-4b04c5273a4f,,REVIEW,EXACT,ruas_007,Simpang Malutu - Tambak,1,exact_normalized,0.6262,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,147,2026,PHYSICAL,Pelebaran Ruas Jalan Bakarung   Tengah – Karang Jawa Kec. Kandangan,0068 – Pelebaran Jalan Menuju   Standar,1885475000,,1a09ea8d-4158-49a5-a37b-6c0ced5f3b6b,EXISTING,EXACT,ruas_098,Bakarung Tengah - Karang Jawa,1,exact_normalized,0.7098,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,148,2026,PHYSICAL,Pelebaran Ruas Jalan Teluk   Pinang – Padang Rasau Kec. Padang Batung,0068 – Pelebaran Jalan Menuju   Standar,1812525000,,90b03421-b6dd-4d87-8ec0-439df18d530e,EXISTING,EXACT,ruas_073,Teluk Pinang - Padang Rasau,1,exact_normalized,0.5719,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,149,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Teratai – Menuju Perumnas Hamalau Kec. Kandangan,0068 – Pelebaran Jalan Menuju   Standar,20000000,,4364f233-8ce5-450f-8122-cf28bab8b4ce,EXISTING,FUZZY_AUTO,ruas_055,Jl. Teratai Menuju Komplek Perumnas Hamalau,0.86,fuzzy_token_edit,0.3706,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Token overlap dan normalized edit similarity.",AVAILABLE
REKONSILIASI_APBDP_2026,150,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Amawang Kanan – Wasah Hulu Kec. Kandangan,0068 – Pelebaran Jalan Menuju   Standar,20000000,,428633b2-2e4d-4019-87c3-972acb270d71,EXISTING,EXACT,ruas_146,Jl. Amawang Kanan - Wasah Hulu,1,exact_normalized,0.5226,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,151,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Sarang Halang Padang – Sp. Batang Kulur Kec. Sungai Raya,0068 – Pelebaran Jalan Menuju   Standar,20000000,,11a9f0b7-4c5b-4790-a1bd-4b9d6ef5ef75,EXISTING,EXACT,ruas_050,Sarang Halang Padang - SP Batang Kulur,1,exact_normalized,0.4981,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,152,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Tanjungan – Sp. Sakijang Kec. Sungai Raya,0068 – Pelebaran Jalan Menuju   Standar,20000000,,cecd1ccc-873f-42ac-8731-040df67e075a,EXISTING,REVIEW,,,,,0.3481,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Skor berada pada rentang review.",AVAILABLE
REKONSILIASI_APBDP_2026,153,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Halayung – Hantarukung Kec. Simpur (Lanjutan),0068 – Pelebaran Jalan Menuju   Standar,20000000,,b2886944-fe80-4d62-b4ca-4f3bcc0f04e2,EXISTING,EXACT,ruas_094,Jl. Halayung - Hantarukung,0.98,strong_containment,0.3871,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama ruas termuat lengkap pada nama paket/lokasi.",AVAILABLE
REKONSILIASI_APBDP_2026,154,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Tanayung – Sp. Ambarai Kec. Padang Batung,0068 – Pelebaran Jalan Menuju   Standar,20000000,,08ff7d04-09c4-42a2-89b8-3bca74ff15bf,EXISTING,EXACT,ruas_075,Tanayung - Simpang Ambarai,1,exact_normalized,0.3788,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,155,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Mandampa – Longawang Kec. Angkinang/Telaga Langsat (Lanjutan),0068 – Pelebaran Jalan Menuju   Standar,20000000,,00457f42-f405-4a78-a673-fe42c8351dfb,EXISTING,EXACT,ruas_114,Mandampa - Longawang,0.98,strong_containment,0.86,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama ruas termuat lengkap pada nama paket/lokasi.",AVAILABLE
REKONSILIASI_APBDP_2026,156,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Bamban Selatan – Pakuan Kec. Angkinang,0068 – Pelebaran Jalan Menuju   Standar,20000000,,0bec61bf-9a91-465a-9611-df1873df65bb,EXISTING,EXACT,ruas_107,Bamban Selatan - Pakuan,1,exact_normalized,0.7484,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,157,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Longawang – Gumbil dan Gumbil – Masimpan Kec. Telaga Langsat,0068 – Pelebaran Jalan Menuju   Standar,80000000,,cc482248-02dd-4afa-a33d-22f59cff395a,EXISTING,REVIEW,,,,,0.98,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket mengindikasikan lebih dari satu ruas; tidak memilih satu ruas secara otomatis.",AVAILABLE
REKONSILIASI_APBDP_2026,158,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Hamak – Umbai Kec. Telaga Langsat,0068 – Pelebaran Jalan Menuju   Standar,20000000,,97efa5d9-28e5-4131-b8a9-5a792fe7ec8c,EXISTING,EXACT,ruas_245,Jl. Hamak - Umbai,1,exact_normalized,0.3517,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,159,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Kacang Parang (Ulang) – Balai Wariung,0068 – Pelebaran Jalan Menuju   Standar,20000000,,effcad1e-eeca-411a-b2bc-b196f78a34a7,EXISTING,EXACT,ruas_239,Jl. Kacang Parang (Ulang) - Balai Wariung,1,exact_normalized,0.86,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,160,2027,PLANNING,Perencanaan Pelebaran Ruas Jalan   Sakincung – Desa Hakurung Dalam Kec. Daha Utara,0068 – Pelebaran Jalan Menuju   Standar,20000000,,2caa03f2-a67d-492e-af3a-2136581214e8,EXISTING,UNMATCHED,,,,,0.6449,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Tidak ada kandidat jalan dengan skor minimal 0.70.",AVAILABLE
REKONSILIASI_APBDP_2026,162,2026,PHYSICAL,Pembangunan Ruas Jalan Balimau - Murung Dalam - Muning Dalam Kec. Kalumpang (Karya Bakti),0053,0,d67479b9-9ea2-42b4-a487-89a42594036b,,SKIPPED,SKIPPED_CANCELLED,,,,,,Ada di APBD Murni canonical dan tidak muncul pada kondisi akhir.,AVAILABLE
REKONSILIASI_APBDP_2026,163,2026,PHYSICAL,Pembangunan Ruas Jalan Loksado - Pantai Dusin Kec. Loksado,0053,0,d931e5c8-8fb8-49f7-b75d-6c553e19fc8d,,SKIPPED,SKIPPED_CANCELLED,,,,,,Ada di APBD Murni canonical dan tidak muncul pada kondisi akhir.,AVAILABLE
REKONSILIASI_APBDP_2026,164,2027,PLANNING,Perencanaan Usulan Teknis Jalan Tahun 2027,0059,0,be4c4dd9-8215-415d-a405-36a05093cd7d,,SKIPPED,SKIPPED_CANCELLED,,,,,,Paket planning generik Murni digantikan paket perencanaan rinci pada kondisi akhir.,AVAILABLE
REKONSILIASI_APBDP_2026,165,2026,PHYSICAL,Pembangunan Ruas Jalan Banua Hanyar - Tanjung Selor Kec. Daha Selatan (Karya Bakti),0053,0,68bbb080-a023-4df5-abb6-13d1c6bddecb,,SKIPPED,SKIPPED_CANCELLED,,,,,,Baseline canonical sudah Rp0; jejak pembatalan/inaktif.,AVAILABLE
